dataset,dataset_label,panel,included_in_main_figure,series,arm,tau,median_soh,q25_soh,q75_soh,n_unique_test_cells,n_seeds,n_trajectories,aggregation_unit,interpolation,source_split
xjtu_lpo,XJTU-LPO,c,True,Ag,Ag,0.65656566,0.943461645548,0.931011397708,0.952581846444,23,4,92,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Ag,Ag,0.66666667,0.943340114473,0.930905533645,0.952241925029,23,4,92,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Ag,Ag,0.67676768,0.94321794174,0.93079966829,0.95190098572,23,4,92,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Ag,Ag,0.68686869,0.943095663268,0.930693548386,0.951559487068,23,4,92,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Ag,Ag,0.69696970,0.942973384795,0.930530811007,0.951217628338,23,4,92,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Ag,Ag,0.70707071,0.942851106323,0.930319708665,0.950874549825,23,4,92,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Ag,Ag,0.71717172,0.942728504282,0.930107736199,0.950531408828,23,4,92,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Ag,Ag,0.72727273,0.942605349956,0.92993256572,0.950154271097,23,4,92,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Ag,Ag,0.73737374,0.942482051467,0.929807011225,0.949769740918,23,4,92,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Ag,Ag,0.74747475,0.942358752978,0.929694590135,0.949359082805,23,4,92,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Ag,Ag,0.75757576,0.942235454488,0.929549775908,0.948893944936,23,4,92,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Ag,Ag,0.76767677,0.942111819782,0.929365048258,0.948562232812,23,4,92,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Ag,Ag,0.77777778,0.941987690264,0.929222125791,0.948358846491,23,4,92,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Ag,Ag,0.78787879,0.941845087761,0.929094185818,0.94811030944,23,4,92,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Ag,Ag,0.79797980,0.941574955507,0.928979011019,0.947918389677,23,4,92,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Ag,Ag,0.80808081,0.941392152472,0.9288633735,0.947673284437,23,4,92,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Ag,Ag,0.81818182,0.941142470752,0.928747675904,0.947388301089,23,4,92,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Ag,Ag,0.82828283,0.940871489175,0.928567162517,0.947033060895,23,4,92,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Ag,Ag,0.83838384,0.940494928875,0.928364474474,0.946629307945,23,4,92,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Ag,Ag,0.84848485,0.940070572143,0.928190117493,0.946247628832,23,4,92,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Ag,Ag,0.85858586,0.939645522661,0.928040652996,0.945975809162,23,4,92,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Ag,Ag,0.86868687,0.939219488695,0.927890932064,0.945691189462,23,4,92,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Ag,Ag,0.87878788,0.938792206408,0.92774068136,0.945457466416,23,4,92,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Ag,Ag,0.88888889,0.938364506411,0.927590058151,0.945159320499,23,4,92,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Ag,Ag,0.89898990,0.937934999432,0.927439357935,0.944954830678,23,4,92,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Ag,Ag,0.90909091,0.93750536021,0.927288356534,0.944711900518,23,4,92,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Ag,Ag,0.91919192,0.937073948129,0.927136796426,0.944382687814,23,4,92,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Ag,Ag,0.92929293,0.936642243029,0.926881786718,0.944076934794,23,4,92,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Ag,Ag,0.93939394,0.936209094428,0.926483489038,0.943941937727,23,4,92,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Ag,Ag,0.94949495,0.935816007455,0.926084702613,0.943832745209,23,4,92,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Ag,Ag,0.95959596,0.935502243752,0.925685201059,0.943723552691,23,4,92,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Ag,Ag,0.96969697,0.935330877771,0.925324739518,0.943580173687,23,4,92,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Ag,Ag,0.97979798,0.935159023251,0.925033331069,0.943389944038,23,4,92,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Ag,Ag,0.98989899,0.934986850871,0.924662905436,0.943193127532,23,4,92,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
xjtu_lpo,XJTU-LPO,c,True,Ag,Ag,1.00000000,0.934814651637,0.924202542633,0.94299587975,23,4,92,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,Truth,truth,0.00000000,0.808380581077,0.462799671126,0.868750948333,47,1,47,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,Truth,truth,0.01010101,0.800429852803,0.464694095931,0.866230361901,47,1,47,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,Truth,truth,0.02020202,0.796508473937,0.439286122672,0.866798283864,47,1,47,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,Truth,truth,0.03030303,0.808548368411,0.421783398822,0.86739323044,47,1,47,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,Truth,truth,0.04040404,0.801127581381,0.416587702039,0.858170986175,47,1,47,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,Truth,truth,0.05050505,0.786766233232,0.417458643445,0.85330174505,47,1,47,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,Truth,truth,0.06060606,0.803336949958,0.390879003578,0.858173744573,47,1,47,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,Truth,truth,0.07070707,0.776491835842,0.374078009192,0.856229444826,47,1,47,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,Truth,truth,0.08080808,0.765953165995,0.360724251016,0.850859694582,47,1,47,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,Truth,truth,0.09090909,0.771671055158,0.348929271697,0.851089161935,47,1,47,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,Truth,truth,0.10101010,0.765561278341,0.336720782054,0.853681333676,47,1,47,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,Truth,truth,0.11111111,0.759293791473,0.307714531655,0.842781878265,47,1,47,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,Truth,truth,0.12121212,0.746731019874,0.296536989965,0.838606827388,47,1,47,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,Truth,truth,0.13131313,0.753010936292,0.285509005034,0.847209170851,47,1,47,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,Truth,truth,0.14141414,0.730870053146,0.276157537316,0.834095464056,47,1,47,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,Truth,truth,0.15151515,0.725755908023,0.257473174669,0.831592682493,47,1,47,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,Truth,truth,0.16161616,0.744740042334,0.238043570131,0.831440250967,47,1,47,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,Truth,truth,0.17171717,0.699914660358,0.236952989411,0.84581249544,47,1,47,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,Truth,truth,0.18181818,0.695244376772,0.225879328518,0.830271006195,47,1,47,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,Truth,truth,0.19191919,0.688961213612,0.20858339185,0.826643200173,47,1,47,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,Truth,truth,0.20202020,0.726694078557,0.200408858133,0.831885518927,47,1,47,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,Truth,truth,0.21212121,0.712403983789,0.195381504557,0.838900842022,47,1,47,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,Truth,truth,0.22222222,0.684345444323,0.182031454457,0.822929076649,47,1,47,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,Truth,truth,0.23232323,0.68754567393,0.177873394697,0.81805539147,47,1,47,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,Truth,truth,0.24242424,0.696982838602,0.16283876657,0.813362830225,47,1,47,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,Truth,truth,0.25252525,0.66878023599,0.154941532327,0.819946595517,47,1,47,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,Truth,truth,0.26262626,0.645667470967,0.149512066602,0.80955110589,47,1,47,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,Truth,truth,0.27272727,0.643315365818,0.146576544927,0.802384867953,47,1,47,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,Truth,truth,0.28282828,0.640254046321,0.143208979205,0.796996521506,47,1,47,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,Truth,truth,0.29292929,0.669080677771,0.145900574742,0.805067940889,47,1,47,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,Truth,truth,0.30303030,0.66295139135,0.127871165381,0.79048943694,47,1,47,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,Truth,truth,0.31313131,0.656591329143,0.121136886925,0.785768772886,47,1,47,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,Truth,truth,0.32323232,0.659081041658,0.118532681951,0.78398344103,47,1,47,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,Truth,truth,0.33333333,0.644190347645,0.114117520849,0.783215259458,47,1,47,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,Truth,truth,0.34343434,0.638410604497,0.112400074263,0.770715752237,47,1,47,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,Truth,truth,0.35353535,0.626313048689,0.109979468655,0.769620514455,47,1,47,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,Truth,truth,0.36363636,0.640239274549,0.108262826893,0.7689290836,47,1,47,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,Truth,truth,0.37373737,0.622030751922,0.104058115818,0.767364407253,47,1,47,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,Truth,truth,0.38383838,0.608380159655,0.103406692914,0.75566098588,47,1,47,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,Truth,truth,0.39393939,0.602682195118,0.0993767897996,0.749668938116,47,1,47,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,Truth,truth,0.40404040,0.620442878625,0.0958215562154,0.74559718254,47,1,47,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,Truth,truth,0.41414141,0.599126893869,0.0920786595843,0.752397749426,47,1,47,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,Truth,truth,0.42424242,0.576406514098,0.0883816826658,0.733256908938,47,1,47,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,Truth,truth,0.43434343,0.570733870338,0.0853918173597,0.741110392487,47,1,47,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,Truth,truth,0.44444444,0.564797391307,0.0834416156371,0.724234630046,47,1,47,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,Truth,truth,0.45454545,0.574922244419,0.0814177933375,0.727675148785,47,1,47,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,Truth,truth,0.46464646,0.553910303728,0.0803049591546,0.714206844586,47,1,47,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,Truth,truth,0.47474747,0.543731027944,0.0790562976262,0.718233938539,47,1,47,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,Truth,truth,0.48484848,0.534023374201,0.0782658624203,0.719884697889,47,1,47,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,Truth,truth,0.49494949,0.561135089328,0.0772304641329,0.708859042058,47,1,47,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,Truth,truth,0.50505051,0.538547538129,0.0761578762248,0.705835306942,47,1,47,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,Truth,truth,0.51515152,0.519271354749,0.0738861562332,0.69263000108,47,1,47,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,Truth,truth,0.52525253,0.513802029233,0.0718814114888,0.691222507433,47,1,47,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,Truth,truth,0.53535354,0.53298656277,0.0698288119721,0.684013796067,47,1,47,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,Truth,truth,0.54545455,0.525233681585,0.0682830904388,0.681493793333,47,1,47,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,Truth,truth,0.55555556,0.501253436535,0.0672146547652,0.681492285491,47,1,47,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,Truth,truth,0.56565657,0.480704230209,0.0659989159163,0.683928193596,47,1,47,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,Truth,truth,0.57575758,0.494883590323,0.0651199045321,0.673173851717,47,1,47,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,Truth,truth,0.58585859,0.521732589984,0.0648339188754,0.667569040808,47,1,47,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,Truth,truth,0.59595960,0.457569371941,0.0643145428897,0.667811213856,47,1,47,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,Truth,truth,0.60606061,0.447085533727,0.0635918338443,0.674029039389,47,1,47,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,Truth,truth,0.61616162,0.451331153366,0.0633001089031,0.663708265082,47,1,47,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,Truth,truth,0.62626263,0.437653594239,0.0627401391492,0.660344018485,47,1,47,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,Truth,truth,0.63636364,0.428135876853,0.0624706909393,0.660460827356,47,1,47,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,Truth,truth,0.64646465,0.434311409063,0.0626231626199,0.661093236514,47,1,47,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,Truth,truth,0.65656566,0.418112722652,0.0616917883508,0.662244626957,47,1,47,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,Truth,truth,0.66666667,0.446211852911,0.0585420536326,0.651718511123,47,1,47,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,Truth,truth,0.67676768,0.409213142535,0.0563854310142,0.643770273038,47,1,47,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,Truth,truth,0.68686869,0.404880550036,0.0551012936227,0.637691227308,47,1,47,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,Truth,truth,0.69696970,0.448234125216,0.0541019548418,0.633440790153,47,1,47,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,Truth,truth,0.70707071,0.400373391843,0.0533294519091,0.624714961235,47,1,47,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,Truth,truth,0.71717172,0.385756688021,0.0521383549735,0.622305612387,47,1,47,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,Truth,truth,0.72727273,0.38090259747,0.0513857313129,0.610350150027,47,1,47,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,Truth,truth,0.73737374,0.377601172453,0.050390490375,0.599082446541,47,1,47,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,Truth,truth,0.74747475,0.396792796687,0.0496218088454,0.593814456406,47,1,47,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,Truth,truth,0.75757576,0.378461676333,0.0484861217293,0.584954885615,47,1,47,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,Truth,truth,0.76767677,0.358846475411,0.0480332235844,0.568867777211,47,1,47,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,Truth,truth,0.77777778,0.359605738835,0.0470566273049,0.563833985033,47,1,47,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,Truth,truth,0.78787879,0.374620200093,0.0466800145314,0.563633992542,47,1,47,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,Truth,truth,0.79797980,0.343337540999,0.0462738053504,0.55554632038,47,1,47,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,Truth,truth,0.80808081,0.357794915196,0.0455991953999,0.549063401481,47,1,47,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,Truth,truth,0.81818182,0.330717051154,0.0450035892545,0.550030135076,47,1,47,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,Truth,truth,0.82828283,0.324675716781,0.0443132516412,0.553895749875,47,1,47,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,Truth,truth,0.83838384,0.323175711118,0.0439503489497,0.540304072667,47,1,47,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,Truth,truth,0.84848485,0.32486140018,0.0436635727171,0.521166467717,47,1,47,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,Truth,truth,0.85858586,0.333343090433,0.0433413100638,0.519917482646,47,1,47,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,Truth,truth,0.86868687,0.319232304018,0.0431345593264,0.5105782819,47,1,47,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,Truth,truth,0.87878788,0.304394460716,0.0424464590686,0.503431410896,47,1,47,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,Truth,truth,0.88888889,0.288716607795,0.0415108290167,0.516104575816,47,1,47,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,Truth,truth,0.89898990,0.283200643439,0.0403504548089,0.491851258554,47,1,47,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,Truth,truth,0.90909091,0.277791441959,0.0400433363235,0.48668578941,47,1,47,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,Truth,truth,0.91919192,0.26805293291,0.0395675882861,0.476056498776,47,1,47,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,Truth,truth,0.92929293,0.25792101627,0.0390913637145,0.46543351994,47,1,47,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,Truth,truth,0.93939394,0.247481545234,0.0386882108337,0.44987265295,47,1,47,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,Truth,truth,0.94949495,0.232018053662,0.0382537294781,0.474437408485,47,1,47,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,Truth,truth,0.95959596,0.223477593747,0.0380519787301,0.452270451996,47,1,47,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
